91 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0
92 0 0 0 0 0 0 0 0 0 1.2 0 1 0 0 0 0 0 0 0 0
93 0 0 0 0 0 0 0 0 0 3.4 0 0 1 0 0 0 0 0 0 0
94 0 0 0 0 0 0 0 0 0 1.65 0 0 0 1 0 0 0 0 0 0
95 0 0 0 0 0 0 0 0 0 3.2 0 0 0 0 1 0 0 0 0 0
96 0 0 0 0 0 0 0 0 0 2.4 0 0 0 0 0 1 0 0 0 0
97 0 0 0 0 0 0 0 0 0 2.8 0 0 0 0 0 0 1 0 0 0
98 0 0 0 0 0 0 0 0 0 1.3 0 0 0 0 0 0 0 1 0 0
99 0 0 0 0 0 0 0 0 0 0.9 0 0 0 0 0 0 0 0 1 0
100 0 0 0 0 0 0 0 0 0 2.4 0 0 0 0 0 0 0 0 0 1
;
